id,adi,soyadi,eposta,ceptel,dogumtarihi,dogumyeri_tilcelerid,cinsiyet,tckimlikno,kangrubu_tkangruplariid
8264,Damla,GÖZEL,damla.gözel86@gmail.com,5343395401,1991-03-02,6,f,69801984930,0
8266,Cihat,GÜLER,cihat.güler59@gmail.com,5488095359,1983-10-03,16,t,97661536343,0
8267,Osman,AKTEMUR,osman.aktemur33@gmail.com,5498918561,2000-07-27,34,t,28514325930,0
8268,Furkan,DÜNDAR,furkan.dündar35@gmail.com,5398414403,1989-06-07,61,t,96369590186,0
8270,Yasemin,GÜLER,yasemin.güler25@gmail.com,5463788160,2001-03-18,34,f,53933065537,0
8271,Aziz,BİLEN,aziz.bilen31@gmail.com,5347574740,1999-12-03,45,t,43793623534,0
8272,Görkem,DÖRTBÖLÜK,görkem.dörtbölük51@gmail.com,5557762778,1981-03-23,48,t,73008203180,0
8273,Murat,ALTAN,murat.altan13@gmail.com,5377867551,1990-09-25,67,t,16296741053,0
8274,Zeynep Gülşah,ÖZHAN,zeynep gülşah.özhan40@gmail.com,5537907638,1987-05-15,34,f,41818470350,0
8275,Tansu,ÖZARSLAN,tansu.özarslan16@gmail.com,5557917975,1986-01-27,35,f,52527520225,0
8276,Mahmut,TÜMENBATUR,mahmut.tümenbatur72@gmail.com,5552343251,2001-09-14,1,t,59917457908,0
8277,Zafer,SAYINTA,zafer.sayınta23@gmail.com,5466270763,2001-02-18,22,t,50870997967,0
8279,Murat,HEKİM,murat.hekim93@gmail.com,5501751524,1986-12-11,53,t,55724491010,0
8280,Ayşegül,ŞAHİN,ayşegül.şahin37@gmail.com,5373857164,2003-09-08,34,f,11404678656,0
8281,Mert,İLGÜN,mert.ilgün89@gmail.com,5566217735,1982-12-04,34,t,21347504448,0
8282,Çiğdem,AKDAĞ ATABAY,çiğdem.akdağ atabay95@gmail.com,5427893968,1999-05-26,10,f,31387113099,0
8283,Sertaç,ÇAĞLAYAN,sertaç.çağlayan81@gmail.com,5444079232,1990-11-25,34,t,30108522202,0
8284,İlhan,ÖZDEMİR,ilhan.özdemir27@gmail.com,5561968720,1981-04-16,34,t,71480285119,0
8285,Adem,AYAR,adem.ayar72@gmail.com,5315516974,2003-05-16,34,t,30586536785,0
8286,Mehmet,GÜLER,mehmet.güler23@gmail.com,5521075331,2000-12-07,44,t,49479393864,0
8287,Elif,ÖRNEK,elif.örnek27@gmail.com,5357151669,1998-07-07,55,f,43211838083,0
8288,Elif,KÖKSAL,elif.köksal36@gmail.com,5563755369,1981-01-20,34,f,50142977771,0
8289,Faruk,KOLÇAK,faruk.kolçak97@gmail.com,5334772691,1982-10-02,34,t,50905037304,0
8290,Yağız,GÖRÜR,yağız.görür34@gmail.com,5446414465,2003-02-22,34,t,49158160045,0
8291,Pelin,NAL,pelin.nal24@gmail.com,5376760355,1991-01-26,17,f,31099348101,0
8292,Ceren,TOKSOZ,ceren.toksoz17@gmail.com,5492057511,2002-12-15,59,f,13148525639,0
8293,Merve,KARAMUSTAFA,merve.karamustafa33@gmail.com,5505932760,1989-11-05,34,f,98506551348,0
8294,Mehmet,GÜLER,mehmet.güler84@gmail.com,5398799538,1988-08-19,44,t,37045179170,0
8296,Deniz,ÇERÇİ,deniz.çerçi80@gmail.com,5545117681,1987-05-08,1,f,50796834802,0
8297,Harun,DURSUN,harun.dursun78@gmail.com,5358979307,1999-06-27,44,t,26429748290,0
8298,Cansel Bedia,SIĞIRCI,cansel bedia.sığırcı38@gmail.com,5383050919,1999-04-12,33,f,28564903423,0
8299,Mustan Muhammet,KOÇER,mustan muhammet.koçer28@gmail.com,5407071724,1990-11-25,7,t,30325331117,0
8302,Damla,MOL,damla.mol13@gmail.com,5326980721,1990-03-12,34,f,81816545969,0
8303,Selvi,ALABAY,selvi.alabay75@gmail.com,5532847284,1998-09-22,75,f,91892077358,0
8305,Emre,ŞENGÜLER,emre.şengüler66@gmail.com,5511770228,1980-06-09,34,t,44241439811,0
8308,İsrafil,KURALAY,israfil.kuralay65@gmail.com,5308269129,1995-08-13,25,t,59023416163,0
8309,Tuğba,BAYINDIR,tuğba.bayındır31@gmail.com,5534812185,1988-03-18,23,f,73930838466,0
8310,Hüseyin,AKSU,hüseyin.aksu90@gmail.com,5535422134,1998-07-05,34,t,84714078924,0
8311,Özlem,TAŞ,özlem.taş15@gmail.com,5351523645,1999-04-08,34,f,81324715687,5
8312,Firdevs,KELEKÇİ,firdevs.kelekçi27@gmail.com,5595351767,1989-01-09,21,f,37555262243,0
8313,Fürkan Kenan,KESKİN,fürkan kenan.keskin47@gmail.com,5425914438,1997-09-14,54,t,53480481846,0
8316,Halil İbrahim,SARIBOĞA,halil ibrahim.sarıboğa55@gmail.com,5554155381,1986-11-28,67,t,19472915595,0
8317,Yağmur Aslınur,EDEMEN,yağmur aslınur.edemen81@gmail.com,5412054111,1985-10-13,34,f,98328609273,0
8319,İbrahim,KARADENİZ,ibrahim.karadeniz12@gmail.com,5418709891,1998-10-20,47,t,37328651571,0
8320,Burak,DAĞ,burak.dağ48@gmail.com,5387674630,2001-11-21,35,t,41838664002,0
8322,Batuhan,YAVUZ,batuhan.yavuz39@gmail.com,5343128659,2003-02-06,13,t,75543237504,0
8323,Umut,GÜNAY,umut.günay98@gmail.com,5535799677,2003-05-08,45,t,84355182042,0
8324,Selin,KARA,selin.kara47@gmail.com,5508616167,1998-04-14,23,f,18339062826,0
8326,Kıymet,YURDUGÜL,kıymet.yurdugül96@gmail.com,5416796776,1994-05-15,32,f,21247695012,0
8327,Mehmet Cemil,ŞAHİN,mehmet cemil.şahin44@gmail.com,5488507909,1984-02-21,34,t,10235198221,0
8329,Merve,YÜKSEL,merve.yüksel78@gmail.com,5444019528,1987-04-08,34,f,45230207842,0
8330,Kayhan Emre,GÜNERİ,kayhan emre.güneri12@gmail.com,5345161587,1986-01-04,34,t,76901597463,0
8331,Beldem,SEKBAN,beldem.sekban68@gmail.com,5504851327,2003-09-08,34,f,26909729002,0
8332,Gökçe,KAYRA,gökçe.kayra38@gmail.com,5502459866,2001-01-23,35,f,24912380832,0
8333,Meryem,AKIN,meryem.akın59@gmail.com,5598710841,1981-11-05,32,f,44570416892,0
8334,Merve,KAÇAR,merve.kaçar37@gmail.com,5529068677,1985-05-20,59,f,71126386673,0
8335,Husnu Berat,YİLDİRİM,husnu berat.yildirim96@gmail.com,5573731213,1987-09-06,32,t,90110152666,0
8336,Abdulkadir,TENİKECİ,abdulkadir.tenikeci32@gmail.com,5317956919,1987-01-22,37,t,23003800813,0
8337,Sema Gül,ERDOĞAN,sema gül.erdoğan41@gmail.com,5398457741,1982-01-22,40,f,46587252634,0
8338,Merve,KOCA,merve.koca82@gmail.com,5526694318,1991-06-18,34,f,76630486983,0
8339,Tuğba,BENLİ,tuğba.benli26@gmail.com,5571234914,1990-03-25,18,f,59540178777,0
8340,Tülay,ÇITIR KURTULUŞ,tülay.çıtır kurtuluş12@gmail.com,5487543739,1998-05-02,34,f,53995611045,0
8342,Didem,ACAR,didem.acar87@gmail.com,5552329897,1986-12-19,19,f,49635812812,0
8343,Gülüzar,SÖNMEZ,gülüzar.sönmez84@gmail.com,5423131557,1993-02-20,34,f,44984653016,0
8344,Ozan Latif,DOĞAN,ozan latif.doğan27@gmail.com,5411699231,1988-03-07,29,f,33818078388,0
8346,Buse,ÇELİK,buse.çelik40@gmail.com,5321181290,1984-09-06,34,f,91465841449,0
8347,Birsen,ŞİMŞEK ÖZEN,birsen.şimşek özen 31@gmail.com,5373377150,1988-03-20,34,f,21848861895,0
8348,Şeyma,PEKDEMİR,şeyma.pekdemir85@gmail.com,5467133351,1982-01-08,34,f,55196982045,0
8349,Burcu Yağmur,DEMİR,burcu yağmur.demir51@gmail.com,5386973877,1997-01-04,34,f,93766367529,0
8350,Mehmet,ERDİNÇ,mehmet.erdinç63@gmail.com,5476325665,1995-10-04,2,t,86001150375,0
8351,Mehmet,CANCA,mehmet.canca97@gmail.com,5485478449,1991-09-17,34,t,24025363618,0
8355,Burak,GÜNDÜZ,burak.gündüz11@gmail.com,5352433506,1990-07-28,52,t,49320751795,0
8356,Şafak,SAKALLI,şafak.sakallı14@gmail.com,5524259618,1992-04-11,34,t,31581272250,0
8357,Nail,TÜRKDİL,nail.türkdil63@gmail.com,5593493780,1996-02-17,34,t,22676226789,0
8362,Furkan,OZYURT,furkan.ozyurt91@gmail.com,5377492355,1998-10-19,26,t,24481309863,0
8366,Kübra Nur,KESEN,kübra nur.kesen67@gmail.com,5412886349,2000-04-20,60,f,57302157622,0
8367,Elif,OKTAY,elif.oktay51@gmail.com,5472558120,2001-05-03,67,f,99349031130,0
8368,Abdüssamed,GÖL,abdüssamed.göl89@gmail.com,5366411148,1988-02-24,38,t,77190623316,0
8369,Ahmet Burak,KOYUNCU,ahmet burak.koyuncu 94@gmail.com,5388061393,1986-03-16,63,t,63313442244,0
8372,Onur Erkan,YILDIZ,onur erkan.yıldız74@gmail.com,5335196816,1984-09-24,23,t,68545757011,0
8373,Merve,SERT,merve.sert39@gmail.com,5533178773,2003-11-07,2,f,90618825527,0
8376,Firat,MÜMİNOGLU,firat.müminoglu73@gmail.com,5534907352,2001-04-20,34,t,90436413512,0
8377,Dilay,ŞEN,dilay.şen55@gmail.com,5369123889,1987-04-17,34,f,25660502541,0
8379,Merve,BAYRAM,merve.bayram71@gmail.com,5405404439,1999-07-10,23,f,10853629625,0
8381,Büşra,ERTUĞRUL,büşra.ertuğrul43@gmail.com,5472984509,1998-11-20,22,f,36589003400,0
8382,Duygu,YILMAZ,duygu.yılmaz37@gmail.com,5346723556,1998-01-27,34,f,11943303358,0
8383,Sezen,ÇAĞLAR,sezen.çağlar99@gmail.com,5374668457,2001-12-04,34,f,84043398270,0
8384,Gamze,ORTA,gamze.orta15@gmail.com,5551951427,1985-03-03,34,f,12092600654,0
8385,Serkan,ÖZTÜRK,serkan.öztürk25@gmail.com,5385008995,1986-12-22,66,t,33022071827,0
8386,Melike,SIRAKAYA,melike.sırakaya78@gmail.com,5577829252,1995-03-15,34,f,79152091455,0
8387,Neslişah,ÖZTÜRK,neslişah.öztürk33@gmail.com,5602350207,2002-06-05,34,f,26096019566,0
8388,Mücahit Abdullah,ORHAN,mücahit abdullah.orhan40@gmail.com,5486681563,1986-06-04,44,t,72907462990,0
8389,Sinem,GEÇGEL KARAGÖL,sinem.geçgel karagöl49@gmail.com,5431733987,1988-10-04,34,f,66908811873,0
8390,Ecem Tuğçe,CESUR,ecem tuğçe.cesur44@gmail.com,5564334379,1995-01-12,59,f,85231205856,0
8391,Buse,YILMAZ,buse.yılmaz79@gmail.com,5319142103,1988-11-09,22,f,29526732532,0
8392,Gizem,ALTAN,gizem.altan16@gmail.com,5457650304,1987-03-25,67,f,33144223307,0
8393,Muratcan,TANYERLİ,muratcan.tanyerli29@gmail.com,5607860811,1986-04-17,34,t,16731798579,0
8394,Duygu,ÖZTÜRK,duygu.öztürk43@gmail.com,5321569803,1983-10-05,34,f,23340310085,0
8395,Elif,YILMAZÖRNEK,elif.yılmazörnek52@gmail.com,5502831336,2001-12-02,34,f,20115143830,0
8396,Abdurrahman Hamza,TÜZGEN,abdurrahman hamza.tüzgen78@gmail.com,5443075453,1983-11-16,34,t,96761597799,0
8397,Seda,KASALAR,seda.kasalar18@gmail.com,5457005483,1997-11-25,34,f,59307684823,0
8398,Buse Sabire,ELÇİGEMİ,buse sabire.elçigemi92@gmail.com,5376197642,2000-02-27,34,f,67517276231,0
8400,Şafak,NALBANTOĞLU,şafak.nalbantoğlu85@gmail.com,5508056277,1993-10-25,34,t,84457427091,0
8401,Abdulkadir,KUTLUAY,abdulkadir.kutluay44@gmail.com,5547157995,1987-03-27,38,t,32914055598,0
8402,Büşra,VURAL,büşra.vural28@gmail.com,5566041173,1984-09-07,72,f,60447672739,0
8403,Enise,ÖZEL,enise.özel80@gmail.com,5392642738,2000-08-27,35,f,27340301778,0
8404,Hilal,PİNAZ,hilal.pinaz97@gmail.com,5606576383,2001-08-24,34,f,39397899540,0
8405,Pelin,ÇELEBİ,pelin.çelebi24@gmail.com,5461294978,1995-01-17,34,f,83076535305,0
8407,Ebru,KENT,ebru.kent44@gmail.com,5367058439,1990-11-26,31,f,32920139027,0
8408,Uğur,KORKMAZ,uğur.korkmaz43@gmail.com,5541647983,1995-02-07,34,t,69498776061,0
8409,Hatice Cennet,YILMAZ,hatice cennet.yılmaz86@gmail.com,5383936716,1983-06-17,34,f,56465845992,0
8410,Zeynep,SÜMER,zeynep.sümer77@gmail.com,5308929197,1980-05-09,15,f,41578337006,0
8411,Yalçın Alperen,YİĞİT,yalçın alperen.yiğit79@gmail.com,5335896508,1989-10-15,34,t,24985006277,0
8412,Ayşe İdil,EKŞİ,ayşe idil.ekşi16@gmail.com,5483929369,1992-01-23,34,f,75368046908,0
8415,Güner Gözde,TEKSİN,güner gözde.teksin57@gmail.com,5503671906,1998-01-24,6,f,64744170080,0
8417,Dilhan,DEMİR,dilhan.demir29@gmail.com,5397974575,1998-04-02,34,f,29506696283,0
8418,Sinem,GÜN,sinem.gün33@gmail.com,5537717574,1997-03-03,35,f,47724914894,0
8419,Erkin,SARI,erkin.sarı44@gmail.com,5342366371,2000-11-26,34,t,50185913380,0
8420,Cansın Simay,UĞUR,cansın simay.uğur39@gmail.com,5462159575,1993-03-21,38,f,58054492416,0
8421,Emrullah,TOKMAK,emrullah.tokmak56@gmail.com,5357773198,1981-02-17,34,t,80514980349,0
8423,Mert,YILDIRIM,mert.yıldırım69@gmail.com,5461653272,1998-11-14,17,t,71223430824,0
8424,Emre,KARAGÖZ,emre.karagöz25@gmail.com,5418112988,1995-01-21,34,t,17615059924,0
8425,Muhammed Şükrü,ERİŞ,muhammed şükrü.eriş40@gmail.com,5378187523,2001-04-09,34,t,15511849387,0
8426,Cenk Aydın,IŞIKDOĞAN,cenk aydın.ışıkdoğan58@gmail.com,5482370304,1984-04-03,43,t,23335655095,0
8427,Duygu,KALELİ,duygu.kaleli54@gmail.com,5451757785,1997-06-26,34,f,39663108992,0
8428,Ayşe,SALTIK ERDOĞAN,ayşe.saltık erdoğan76@gmail.com,5335086408,1980-02-01,61,f,26919269696,0
8429,Merve,EROL,merve.erol25@gmail.com,5328676148,1987-02-18,34,f,50050888566,0
8430,Erdem Eray,HAMİTOĞULLARI,erdem eray.hamitoğulları17@gmail.com,5344684370,1981-05-18,36,t,94174544392,0
8431,Mehmet,KIRMIZIGÜL,mehmet.kırmızıgül60@gmail.com,5344519662,1984-03-08,20,t,35378392096,0
8432,Sinem,KUZGUNOĞLU,sinem.kuzgunoğlu78@gmail.com,5473370367,1996-11-06,16,f,10747323874,0
8433,Sinem,ODABAŞI,sinem.odabaşı16@gmail.com,5522229912,1995-11-15,34,f,39367509295,0
8434,Hasan,TURALIOĞLU,hasan.turalıoğlu86@gmail.com,5346305475,1983-01-08,34,t,93253744109,0
8435,Oğuzhan,ŞİMŞİT,oğuzhan.şimşit59@gmail.com,5437677922,1989-10-27,52,t,90466429545,0
8436,Mustafa,CANDAROĞLU,mustafa.candaroğlu68@gmail.com,5572913949,1992-09-14,37,t,39612732101,0
8437,Erdem,SARI,erdem.sarı93@gmail.com,5552297769,1999-09-14,34,t,74184258630,0
8438,Muhammet Faruk,TOPRAK,muhammet faruk.toprak87@gmail.com,5575007486,1988-08-13,34,t,53359466488,0
8439,Mert,YEŞİN,mert.yeşin50@gmail.com,5462830402,1994-09-19,34,t,33573871269,0
8440,Ecem,ALKAŞ,ecem.alkaş94@gmail.com,5322079617,1982-04-25,34,f,10776297845,0
8441,Aişe Betül,BAŞ,aişe betül.baş86@gmail.com,5323346137,1985-10-03,35,f,66104146213,0
8442,Onur,YILDIRIM,onur.yıldırım44@gmail.com,5566632711,1984-01-13,75,t,84231641444,0
8443,Eda,BALCI,eda.balcı60@gmail.com,5561125646,1989-10-07,34,f,29558314574,0
8445,Ahmet Emre,YOL,ahmet emre.yol60@gmail.com,5556281308,1990-11-22,6,t,39625907048,0
8446,Ayşenur,KARTAL,ayşenur.kartal59@gmail.com,5325028372,1999-05-18,34,f,42601153627,0
8448,Fırat,OLTULU,fırat.oltulu47@gmail.com,5445505129,1982-02-12,69,t,33441109522,0
8450,Alperen,KAHVECİ,alperen.kahveci80@gmail.com,5444251227,1988-06-16,10,t,29505399132,0
8451,Dilek,ÖZBEK,dilek.özbek52@gmail.com,5588915315,1987-05-07,34,f,42313636490,0
8452,Bircan,AKMERCAN,bircan.akmercan59@gmail.com,5448012504,1991-08-27,44,f,54021508095,0
8453,Hasan Hüseyin Ali,GÜL,hasan hüseyin ali.gül12@gmail.com,5513774849,1997-11-05,33,t,88055116608,0
8454,Uğur,TAŞKİT,uğur.taşkit83@gmail.com,5466632177,1995-08-05,47,t,38312250923,0
8455,Muhammed Enes,DURMUŞ,muhammed enes.durmuş40@gmail.com,5448795958,2002-06-20,34,t,43550216415,0
8456,Havva,ERDOĞAN,havva.erdoğan27@gmail.com,5442103423,2000-04-25,35,f,93702020785,0
8457,Seda,İNCİ,seda.inci83@gmail.com,5481869874,1998-11-09,24,f,87375825376,0
8458,Mehmet Gökhan,AYALP,mehmet gökhan.ayalp77@gmail.com,5507099514,2000-05-19,34,t,30614630212,0
8459,Ayşe Nur,SAĞIN,ayşe nur.sağın82@gmail.com,5455725321,1987-04-04,34,f,64741646415,0
8460,Serpil,YILMAZ,serpil.yılmaz12@gmail.com,5548109852,1990-06-08,1,f,10022348080,0
8462,Emre,GÜNAY,emre.günay90@gmail.com,5548889342,1991-12-18,34,t,96439428182,0
8463,Mehmet Yavuz,DEMİRBİLEK,mehmet yavuz.demirbilek64@gmail.com,5485590438,1997-04-20,6,t,53639381887,0
8464,Suna,KAYA EROĞLU,suna.kaya eroğlu56@gmail.com,5305392465,1988-06-13,58,f,24944754741,0
8466,Akın,YILMAZEL,akın.yılmazel90@gmail.com,5583205932,1983-06-14,35,t,94426389887,0
8468,Mukaddes Deniz,ETLER,mukaddes deniz.etler91@gmail.com,5515542178,2000-02-12,34,f,72708096971,0
8471,Güngör,BAŞDİNÇ,güngör.başdinç20@gmail.com,5488961783,1982-07-26,65,t,21979779975,0
8473,Feyzullah,BAYER,feyzullah.bayer77@gmail.com,5547143763,1988-10-27,44,t,33566605323,0
8474,Neşe,AKBAŞ,neşe.akbaş40@gmail.com,5334230247,1983-03-22,34,f,97143600555,0
8475,Büşra,KUŞCU,büşra.kuşcu57@gmail.com,5431731485,1989-06-08,34,f,36595347413,0
8476,Cemile,ERDEN,cemile.erden70@gmail.com,5403223143,1987-12-05,34,f,62078264817,0
8477,Behiye,KAYA,behiye.kaya62@gmail.com,5594897327,1987-10-28,16,f,84653247198,0
8478,Emre,AYGÜN,emre.aygün48@gmail.com,5415948956,1986-12-09,58,t,13001417841,0
8479,Tuğba,DEMİR,tuğba.demir57@gmail.com,5476750837,1997-05-16,54,f,43780551413,0
8480,Ahmet,ÇEVİK,ahmet.çevik98@gmail.com,5462207887,1995-08-19,34,t,24286993780,0
8482,Elif,SAĞLAM,elif.sağlam27@gmail.com,5347592259,1989-06-02,54,f,58802207722,0
8484,Şeyma,PERK,şeyma.perk54@gmail.com,5303690833,1995-07-25,44,f,28026887911,0
8485,Basak,KAHRAMAN,basak.kahraman71@gmail.com,5396533474,1989-04-20,34,f,72151278415,0
8487,Aylin,GÖRENER,aylin.görener67@gmail.com,5308610569,1996-12-10,34,f,21154468085,0
8488,Bircan,DEĞERLİ,bircan.değerli52@gmail.com,5452650363,1981-09-18,34,f,64042967606,1
8491,Berk,ÖRÜCÜ,berk.örücü15@gmail.com,5381046493,1983-05-17,34,t,92037254221,0
8492,Suna Zehra,GEDEMENLİ,suna zehra.gedemenli21@gmail.com,5301667474,2000-07-01,34,f,35152658661,3
8493,Kemal,YILDIRIM,kemal.yıldırım72@gmail.com,5568757625,1991-05-25,14,t,44162996762,0
8494,Çağla,ÇANLIOĞLU,çağla.çanlıoğlu37@gmail.com,5495018678,2001-01-20,16,f,41492770692,0
8496,Funda,SOHTAOĞLU,funda.sohtaoğlu22@gmail.com,5328333482,1994-06-24,34,f,47909275951,0
8497,Melek,KURSUN,melek.kursun68@gmail.com,5606260559,1996-12-26,53,f,90088809213,0
8499,Güvenç,BAYRAKTAR,güvenç.bayraktar49@gmail.com,5466807681,2003-03-07,34,t,49745094152,0
8500,Mehmet Mert,TUNÇMAN,mehmet mert.tunçman78@gmail.com,5425097546,1999-06-10,34,t,71772423800,0
8501,Zülküf,KAÇMAZ,zülküf.kaçmaz43@gmail.com,5511732150,1994-06-17,65,t,37750696856,0
8502,Büşra,TEKNE,büşra.tekne95@gmail.com,5406769535,1999-09-18,34,f,85291487827,0
8503,Melis,ELBELİ,melis.elbeli78@gmail.com,5333010530,1986-01-06,59,f,99814910484,0
8504,İlknur,DÖNMEZ,ilknur.dönmez91@gmail.com,5596227906,2003-06-15,34,f,81358595585,0
8506,Kübra,AY,kübra.ay99@gmail.com,5592495694,2003-02-28,34,f,83639059576,0
8507,Eyyup,SERT,eyyup.sert76@gmail.com,5342171876,1999-07-01,63,t,60060601603,0
8508,Aslı,ALP,aslı.alp29@gmail.com,5452447854,1999-02-15,34,f,22774889152,0
8510,Semih,VARLI,semih.varlı55@gmail.com,5421545716,1999-08-01,34,t,32145964993,0
8511,Mehmet,ÖZGÜÇ,mehmet.özgüç29@gmail.com,5596950740,1998-10-07,34,t,68661625796,0
8512,Çağla,ER,çağla.er88@gmail.com,5514077379,2003-01-08,34,f,37513281572,7
8513,Ayten Nahide,KORKMAZ,ayten nahide.korkmaz14@gmail.com,5381103736,1984-05-07,55,f,85051320643,0
8514,Gizem,AYDEMİR,gizem.aydemir26@gmail.com,5446635834,1982-02-17,34,f,29239012433,0
8516,Ferhat,ÇAPAN,ferhat.çapan31@gmail.com,5375500406,1995-11-12,27,t,14579448585,0
8517,Serkan,ERDEMİR,serkan.erdemir82@gmail.com,5587796541,2002-07-21,7,t,29121211142,0
8518,Yaşar Can,ALTINIŞIK,yaşar can.altınışık95@gmail.com,5589019658,1987-09-08,6,t,59420042517,0
8519,Eren Yaşar,ÇİÇEK,eren yaşar.çiçek43@gmail.com,5564984732,1982-11-21,26,t,75946981715,0
8521,Fatih,ÇALIŞKAN,fatih.çalışkan19@gmail.com,5375832249,1986-03-28,34,t,25037636646,0
8522,Aylin,SAHİN,aylin.sahin54@gmail.com,5435201238,1985-08-10,34,f,46255929172,0
8523,Ali,DOĞAN,ali.doğan52@gmail.com,5476585434,1995-01-15,37,t,14623688561,0
8524,Abdullah Musab,ŞAHİN,abdullah musab.şahin63@gmail.com,5504292821,2002-04-12,34,t,63070837273,0
8525,Muhammet,FİDAN,muhammet.fidan91@gmail.com,5578378189,2003-04-25,34,t,53000617870,0
8526,Mehmet Yalçın,PARMAKSIZ,mehmet yalçın.parmaksız23@gmail.com,5326491143,2000-07-17,63,t,84381041135,0
8527,Celil,TAŞKIN,celil.taşkın60@gmail.com,5589180965,1983-01-21,17,t,16351544409,0
8531,Mustafa,KOCAİZMİRLİ,mustafa.kocaizmirli35@gmail.com,5481926472,1983-01-08,34,t,14446513923,0
8533,Saliha,KAYKUN,saliha.kaykun80@gmail.com,5418213731,1982-11-21,52,f,98122400455,0
8543,Nilay,İÇEN,nilay.içen16@gmail.com,5453931687,1991-05-10,34,f,89219994728,0
8544,Seren,TUĞCU,seren.tuğcu20@gmail.com,5585547536,2000-04-09,34,f,99538510178,0
8546,Selahattin,EKMEN,selahattin.ekmen51@gmail.com,5474361164,1985-08-18,34,t,33595669782,0
8548,Uğur Can,TANRIBUYURDU,uğur can.tanrıbuyurdu54@gmail.com,5354363280,1990-12-27,34,t,27388213659,0
8549,Berk,İNKAYA,berk.inkaya10@gmail.com,5472840706,2003-09-11,34,t,34638675346,0
8550,Yunus Kerem,ÇİNAR,yunus kerem.çinar22@gmail.com,5602848355,1997-07-05,34,t,63738299357,0
8551,Hüseyin,YAVUZ,hüseyin.yavuz25@gmail.com,5598620216,1985-04-17,43,t,77876830096,0
8554,Emre,CERAN,emre.ceran17@gmail.com,5321367919,1988-06-17,42,t,94111254787,0
8557,Yeşim,YİGİT,yeşim.yigit52@gmail.com,5562586972,1987-12-04,65,f,92273069439,0
8558,Muhammed,SAYIN,muhammed.sayın87@gmail.com,5341265927,1989-04-13,56,t,20019798051,0
8559,Ercan,ÖZDEMİR,ercan.özdemir13@gmail.com,5573572398,1995-10-21,46,t,81004998049,0
8560,Tuğba,ÖZYÜREK,tuğba.özyürek76@gmail.com,5567815221,1994-08-06,34,f,34447861817,0
8561,Özlem,SÖNMEZ,özlem.sönmez30@gmail.com,5592545150,1982-06-21,14,f,17952464290,0
8562,Münevver Meltem,ÇALIŞKAN,münevver meltem.çalışkan19@gmail.com,5388937225,1986-03-13,34,f,77797335298,0
8563,Hilal,PATACİ,hilal.pataci95@gmail.com,5582198945,2003-01-06,34,f,81289365215,0
8564,Beyza,GÜLMEZ,beyza.gülmez12@gmail.com,5414397640,1993-10-22,78,f,51250321736,0
8565,Cem,ÇAVUŞ,cem.çavuş69@gmail.com,5312471703,1993-12-09,34,t,20499389723,0
8567,Ayça,UĞUR,ayça.uğur84@gmail.com,5351652606,1995-11-15,34,f,38088675434,0
8568,Derya,ÇEVİK TAŞDEMİR,derya.çevik taşdemir11@gmail.com,5509080265,1982-02-09,27,f,70677173180,0
8569,Esra,SALTIK YAMAN,esra.saltık yaman 50@gmail.com,5446456967,1994-01-08,61,f,80613426058,0
8570,Ömer,KARTAL,ömer.kartal66@gmail.com,5574994654,2001-11-14,63,t,31497269154,0
8572,Emre,CÖMERT,emre.cömert41@gmail.com,5375549496,1991-12-11,34,t,13768988069,7
8573,Furkan,ÖVÜNDÜR,furkan.övündür86@gmail.com,5463250125,1989-03-10,34,t,84118702699,0
8574,Deniz Merve,ERCAN,deniz merve.ercan11@gmail.com,5324973104,1983-05-19,27,f,62681441079,0
8575,Elif,KAM,elif.kam28@gmail.com,5321993939,1981-04-03,52,f,16587956984,0
8576,Muhammed,ÜNSAL,muhammed.ünsal78@gmail.com,5605511384,1984-07-14,6,t,88562325956,0
8577,Mehtap,MUTLU,mehtap.mutlu88@gmail.com,5594509684,1985-02-22,34,f,88433782508,0
8578,Yavuz Selim,DİCLE,yavuz selim.dicle24@gmail.com,5347422488,1995-08-10,35,t,91246022993,0
8579,Betül,DEMİRKAYA,betül.demirkaya99@gmail.com,5442370177,1995-04-12,12,f,13313852885,0
8580,Ayşe Ayça,OSMANBAŞ,ayşe ayça.osmanbaş35@gmail.com,5354050551,2002-06-20,34,f,64340919700,0
8581,Berna,KİLERCİ,berna.kilerci16@gmail.com,5577445589,1990-09-25,34,f,24929006179,0
8583,Tuğba,BAHÇELİ,tuğba.bahçeli34@gmail.com,5381420261,1983-07-09,34,f,94609627999,0
8584,Osman,KUTLU,osman.kutlu47@gmail.com,5457600981,2002-09-28,34,t,75842393580,0
8586,Raziye,TAKAN,raziye.takan36@gmail.com,5401949479,1991-06-03,7,f,92616838794,0
8587,İbrahim,EKİNCİ,ibrahim.ekinci26@gmail.com,5411293877,1988-11-12,34,t,25541143772,0
8589,Yavuz Selim,HİRA,yavuz selim.hira86@gmail.com,5481481164,1995-06-05,24,t,55928806281,0
8590,Kemal Mahmut,KAŞGARLI,kemal mahmut.kaşgarlı23@gmail.com,5497184954,1980-05-28,34,t,88487952286,0
8591,Hamdiye,YILMAZ,hamdiye.yılmaz92@gmail.com,5524222407,1985-11-17,34,f,73091012075,0
8592,Ali,ERCAN,ali.ercan21@gmail.com,5517553389,1988-08-22,62,t,60225555251,0
8593,Ahmet Cihan,KORKMAZ,ahmet cihan.korkmaz44@gmail.com,5479190996,1982-03-09,34,t,83682997924,0
